# LikeIME emoji export for Rime liur
# locale\ttag\tvalue
tw	動物	🐎
tw	動物	🐏
tw	動物	🐐
tw	動物	🐑
tw	動物	🐒
tw	動物	🐓
tw	動物	🐔
tw	動物	🐕
tw	動物	🐖
tw	動物	🐗
tw	動物	🐘
tw	動物	🐙
tw	動物	🐚
tw	動物	🐛
tw	動物	🐜
tw	動物	🐝
tw	動物	🐞
tw	動物	🐟
tw	動物	🐠
tw	動物	🐡
tw	動物	🐢
tw	動物	🐣
tw	動物	🐤
tw	動物	🐥
tw	動物	🐦
tw	動物	🐧
tw	動物	🐨
tw	動物	🐩
tw	動物	🐪
tw	動物	🐫
tw	動物	🐬
tw	動物	🐭
tw	動物	🐮
tw	動物	🐯
tw	動物	🐰
tw	動物	🐱
tw	動物	🐲
tw	動物	🐳
tw	動物	🐴
tw	動物	🐵
tw	動物	🐶
tw	動物	🐷
tw	動物	🐸
tw	動物	🐹
tw	動物	🐺
tw	動物	🐻
tw	動物	🐼
tw	動物	🐽
tw	動物	🐾
tw	動物	🐿
tw	動物	🕊
tw	動物	🕷
tw	動物	🕸
tw	動物	😸
tw	動物	😹
tw	動物	😺
tw	動物	😻
tw	動物	😼
tw	動物	😽
tw	動物	😿
tw	動物	🙀
tw	動物	🙈
tw	動物	🙉
tw	動物	🙊
tw	動物	🦀
tw	動物	🦁
tw	動物	🦂
tw	動物	🦃
tw	動物	🦄
tw	勝利	😤
tw	包	📦
tw	包包	👜
tw	包包	👝
tw	包裹	🎁
tw	包裹	📦
tw	匕首	🗡
tw	化妝	💄
tw	化妝品	💄
tw	化妝品	💅
tw	化學	⚗
tw	千斤頂	🎃
tw	半成品	🚛
tw	博物館	🎨
tw	博物館	🖼
tw	卡	🃏
tw	卡	🎴
tw	卡	💳
tw	卡	📇
tw	卡	🗂
tw	卡	🗃
tw	卡拉OK	🎤
tw	印度教	🕉
tw	卷	🗞
tw	原子	⚛
tw	厭倦	😩
tw	叉	🍴
tw	叉	🍽
tw	反手	👆
tw	反手	👇
tw	反手	👈
tw	反手	👉
tw	取消	❌
tw	口	👄
tw	口	😃
tw	口	😄
tw	口	😦
tw	口	😮
tw	口	😰
tw	口	😶
tw	口	😺
tw	口	🤐
tw	口	🤑
tw	口紅	💄
tw	古典	🏛
tw	可怕	😝
tw	台球	🎱
tw	台賬	📒
tw	右	⏯
tw	吃驚	😯
tw	吉他	🎸
tw	同情	😮
tw	名稱	📛
tw	向上	🆙
tw	向上	👆
tw	向上	👍
tw	向上	💹
tw	向上	📈
tw	向上	🔝
tw	向下	⏬
tw	向下	📉
tw	向下	📩
tw	向下	🔽
tw	向前	⏩
tw	向日葵	🌻
tw	吸煙	🚬
tw	吸煙	🚭
tw	吹	🌬
tw	吻	💋
tw	吻	💏
tw	吻	😗
tw	吻	😘
tw	吻	😙
tw	吻	😚
tw	吻	😽
tw	味道	😝
tw	呼	😥
tw	和平	☮
tw	和平	🕊
tw	和服	👘
tw	咖哩	🍛
tw	咧嘴	😀
tw	咧嘴	😁
tw	咧嘴一笑	😸
tw	哦	🙀
tw	哭了	😿
tw	哭泣	😢
tw	哭泣	😭
tw	唇	👄
tw	商店	🏪
tw	商店	🏬
tw	商業	🕴
tw	問	🙏
tw	問題	❓
tw	問題	❔
tw	啤酒	🍺
tw	啤酒	🍻
tw	啪	🍾
tw	喇叭	📯
tw	喇叭	😈
tw	喝	🍵
tw	喝	🍶
tw	喝	🍻
tw	喝	🍾
tw	喝酒	🍹
tw	單峰駱駝	🐪
tw	單詞	🔠
tw	單軌鐵路	🚝
tw	嗚咽	😭
tw	嗯	😋
tw	嘴	😆
tw	嘴唇	💋
tw	噴出	🐳
tw	噴泉	🖋
tw	嚇了一跳	😲
tw	回	🔙
tw	回形針	📎
tw	回形針	🖇
tw	圈子	⏺
tw	國家公園	🏞
tw	國旗	🎏
tw	國旗	🏳
tw	國旗	🏴
tw	國旗	🚩
tw	國王	👑
tw	園林	🏡
tw	圓圈	🔴
tw	圓圈	🔵
tw	圓珠筆	🖊
tw	圖形	📈
tw	圖形	📉
tw	圖形	📊
tw	圖片	🖼
tw	圖表	💹
tw	圖表	📈
tw	圖表	📉
tw	圖表	📊
tw	圖釘	📌
tw	圖釘	📍
tw	團子	🍡
tw	土豆	🍠
tw	地圖	🗺
tw	地圖	🗾
tw	地方	⛰
tw	地方	⛴
tw	地方	⛸
tw	地方	🌄
tw	地方	🌅
tw	地方	🌆
tw	地方	🌇
tw	地方	🌊
tw	地方	🌋
tw	地方	🌍
tw	地方	🌎
tw	地方	🌏
tw	地方	🌐
tw	地方	🌓
tw	地方	🌗
tw	地方	🌛
tw	地方	🌜
tw	地方	🎠
tw	地方	🎡
tw	地方	🎢
tw	地方	🎪
tw	地方	🎭
tw	地方	🏆
tw	地方	🏎
tw	地方	🏔
tw	地方	🏖
tw	地方	🏗
tw	地方	🏘
tw	地方	🏙
tw	地方	🏚
tw	地方	🏛
tw	地方	🏝
tw	地方	🏞
tw	地方	🏟
tw	地方	🏠
tw	地方	🏡
tw	地方	🏢
tw	地方	🏥
tw	地方	🏦
tw	地方	🏧
tw	地方	🏨
tw	地方	🏩
tw	地方	🏫
tw	地方	🏬
tw	地方	🏭
tw	地方	🏮
tw	地方	🏯
tw	地方	🏰
tw	地方	🐎
tw	地方	💈
tw	地方	💒
tw	地方	📍
tw	地方	🕋
tw	地方	🕌
tw	地方	🕍
tw	地方	🗺
tw	地方	🗼
tw	地方	🗽
tw	地方	🗿
tw	地方	🚀
tw	地方	🚁
tw	地方	🚂
tw	地方	🚃
tw	地方	🚄
tw	地方	🚅
tw	地方	🚆
tw	地方	🚇
tw	地方	🚈
tw	地方	🚉
tw	地方	🚊
tw	地方	🚋
tw	地方	🚌
tw	地方	🚍
tw	地方	🚎
tw	地方	🚏
tw	地方	🚐
tw	地方	🚑
tw	地方	🚒
tw	地方	🚓
tw	地方	🚔
tw	地方	🚕
tw	地方	🚖
tw	地方	🚗
tw	地方	🚘
tw	地方	🚙
tw	地方	🚚
tw	地方	🚛
tw	地方	🚜
tw	地方	🚝
tw	地方	🚞
tw	地方	🚟
tw	地方	🚠
tw	地方	🚡
tw	地方	🚢
tw	地方	🚣
tw	地方	🚤
tw	地方	🚥
tw	地方	🚦
tw	地方	🚧
tw	地方	🚨
tw	地方	🚮
tw	地方	🚳
tw	地方	🚴
tw	地方	🚵
tw	地方	🚷
tw	地方	🚸
tw	地方	🚾
tw	地方	🛂
tw	地方	🛃
tw	地方	🛄
tw	地方	🛅
tw	地方	🛐
tw	地方	🛣
tw	地方	🛤
tw	地方	🛥
tw	地方	🛩
tw	地方	🛫
tw	地方	🛬
tw	地方	🛰
tw	地方	🛳
tw	地球	🌍
tw	地球	🌎
tw	地球	🌏
tw	地球	🌐
tw	地球儀	🌐
tw	地鐵	🚇
tw	地點	🌁
tw	地點	🌃
tw	地點	🌉
tw	地點	🌌
tw	地點	🌑
tw	地點	🌒
tw	地點	🌔
tw	地點	🌕
tw	地點	🌖
tw	地點	🌘
tw	地點	🌙
tw	地點	🌚
tw	地點	🌝
tw	地點	🌞
tw	地點	🌟
tw	地點	🌠
tw	地點	🍽
tw	地點	🎣
tw	地點	🎫
tw	地點	🎰
tw	地點	🎱
tw	地點	🎳
tw	地點	🎽
tw	地點	🎾
tw	地點	🏀
tw	地點	🏁
tw	地點	🏈
tw	地點	🏉
tw	地點	🏕
tw	地點	🏜
tw	地點	🏣
tw	地點	🏤
tw	地點	💐
tw	地點	💺
tw	地點	🗻
tw	地點	🚩
tw	地點	🚲
tw	地點	🚿
tw	地點	🛀
tw	地點	🛁
tw	垂直	⏸
tw	垂頭喪氣	😔
tw	垃圾	🚮
tw	垃圾	🚯
tw	城堡	🏯
tw	城堡	🏰
tw	城市	🌆
tw	城市	🏙
tw	基督教	☦
tw	基督教	✝
tw	堆雪人	☃
tw	報紙	📰
tw	報紙	🗞
tw	場	🏑
tw	場所	🕎
tw	場所	🚽
tw	塔	🗼
tw	塔科	🌮
tw	墊	🗒
tw	墊	🗓
tw	增長	💹
tw	增長	📈
tw	墨西哥	🌮
tw	墨西哥	🌯
tw	壓縮	🗜
tw	壽司	🍣
tw	外匯	💱
tw	外向	📩
tw	外星	👽
tw	外星	👾
tw	外星人	👽
tw	外星人	👾
tw	夜晚	🌆
tw	大寫字母	🔠
tw	大米	🌾
tw	大米	🍘
tw	大米	🍙
tw	大米	🍚
tw	大米	🍛
tw	大聲	📢
tw	大自然	🐧
tw	大衛	✡
tw	大象	🐘
tw	天使	👼
tw	天使	😇
tw	天婦羅	🍤
tw	天房	🕋
tw	天氣	☂
tw	天氣	☃
tw	天氣	⛱
tw	天氣	🌁
tw	天氣	🌂
tw	天氣	🌃
tw	天氣	🌄
tw	天氣	🌅
tw	天氣	🌆
tw	天氣	🌇
tw	天氣	🌈
